,support,itemsets,length
4584,0.06060606060606061,"frozenset({'numberOfBorrowers', 'postalCode', 'interestRateOriginal', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4585,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4586,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4587,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4588,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4589,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4590,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4591,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'creditScore'})",8
4592,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4593,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4594,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4595,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4596,0.06060606060606061,"frozenset({'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4597,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4598,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'propertyState', 'creditScore'})",8
4599,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'creditScore'})",8
4600,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4601,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'propertyState', 'creditScore'})",8
4602,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4603,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'UPBoriginal', 'creditScore'})",8
4604,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'propertyState', 'creditScore'})",8
4605,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4606,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4607,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4608,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'propertyState', 'creditScore'})",8
4609,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4610,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4611,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4612,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4613,0.06060606060606061,"frozenset({'numberOfBorrowers', 'UPBoriginal', 'interestRateOriginal', 'postalCode', 'interestRateCurrent', 'UPBactual', 'propertyState', 'creditScore'})",8
4614,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'productType', 'propertyState', 'creditScore'})",8
4615,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4616,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'productType', 'UPBoriginal', 'creditScore'})",8
4617,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4618,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4619,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4620,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'propertyState', 'creditScore'})",8
4621,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4622,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4623,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4624,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4625,0.06060606060606061,"frozenset({'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4626,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'interestRateCurrent', 'propertyType', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4627,0.06060606060606061,"frozenset({'UPBoriginal', 'LTV', 'LTVoriginal', 'creditScoreOriginal', 'interestRateCurrent', 'UPBactual', 'propertyState', 'creditScore'})",8
4628,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'productType', 'propertyState', 'creditScore'})",8
4629,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4630,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'creditScore'})",8
4631,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4632,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4633,0.06060606060606061,"frozenset({'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4634,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4635,0.06060606060606061,"frozenset({'postalCode', 'prepaymentPenaltyMortgageFlag', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'creditScore'})",8
4636,0.06060606060606061,"frozenset({'numberOfBorrowers', 'UPBoriginal', 'interestRateOriginal', 'postalCode', 'interestRateCurrent', 'currentLoanDelinquencyStatus', 'UPBactual', 'propertyState'})",8
4637,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4638,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'prepaymentPenaltyMortgageFlag'})",8
4639,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})",8
4640,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4641,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4642,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})",8
4643,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState'})",8
4644,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState'})",8
4645,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal'})",8
4646,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState'})",8
4647,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4648,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4649,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})",8
4650,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4651,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState'})",8
4652,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4653,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4654,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})",8
4655,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4656,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState'})",8
4657,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4658,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'loanPurpose'})",8
4659,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'interestRateCurrent', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'loanPurpose', 'productType'})",8
4660,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'DebtToIncomeRatioOriginal', 'loanPurpose', 'productType'})",8
4661,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'loanPurpose', 'productType'})",8
4662,0.06060606060606061,"frozenset({'loanAge', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'loanPurpose', 'productType'})",8
4663,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'productType'})",8
4664,0.06060606060606061,"frozenset({'modificationFlag', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'loanPurpose', 'productType'})",8
4665,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4666,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4667,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})",8
4668,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4669,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState'})",8
4670,0.06060606060606061,"frozenset({'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4671,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4672,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4673,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4674,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})",8
4675,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4676,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState'})",8
4677,0.06060606060606061,"frozenset({'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4678,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4679,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'postalCode', 'numberOfUnits', 'DebtToIncomeRatioOriginal', 'loanPurpose', 'productType'})",8
4680,0.06060606060606061,"frozenset({'postalCode', 'propertyType', 'loanTermOriginal', 'DebtToIncomeRatioOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4681,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4682,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4683,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'prepaymentPenaltyMortgageFlag'})",8
4684,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4685,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState'})",8
4686,0.06060606060606061,"frozenset({'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4687,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'interestRateCurrent', 'propertyType', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4688,0.06060606060606061,"frozenset({'loanAge', 'modificationFlag', 'numberOfBorrowers', 'postalCode', 'interestRateCurrent', 'numberOfUnits', 'loanPurpose', 'productType'})",8
4689,0.06060606060606061,"frozenset({'postalCode', 'interestRateCurrent', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
4690,0.06060606060606061,"frozenset({'postalCode', 'interestRateOriginal', 'propertyType', 'loanTermOriginal', 'productType', 'UPBoriginal', 'propertyState', 'prepaymentPenaltyMortgageFlag'})",8
